,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
116,2021.07.01,9e20ab42e10df58792a52cfcd5b7a79c,1,26,23,Курганинск,1,37,771.4875,573.2475,2241.715
117,2021.07.01,dbb75e9e65b846031314a0af086e6e89,1,61,23,Курганинск,2,21,476.0,217.94499,85965.695
118,2021.07.01,b4182d924a4e44c45e92519d295eb284,1,30,23,Курганинск,1,25,2600.3425,1428.8574,32036.049
119,2021.07.01,6502595fcf1260b5d46e52a9afd9b3bd,6,7,23,Курганинск,2,58,505.47,278.98502,
120,2021.07.01,4526fd7737aa705ee343c040321ad989,16,15,23,Курганинск,2,53,22.435,3.9375,
121,2021.07.01,752295d8ff0b337ff12d5cfe9b5a0924,2,26,23,Курганинск,3,47,,,
122,2021.07.01,187b85ea95c74ca2d8d7ad05722a4281,8,26,23,Курганинск,1,38,40.740005,3.4474998,
123,2021.07.01,cf19e8d7c1358edb0445f20b778b46dc,7,26,23,Курганинск,2,41,547.5575,328.3875,12986.973
124,2021.07.01,9231a6105cc3aa3d9c5e35c57ea0aed4,4,26,23,Курганинск,2,43,175.3325,78.557495,
125,2021.07.01,c60756fc827593e153200279ff4502ce,9,26,23,Курганинск,2,41,,,
126,2021.07.01,56b1ae2032f3fbfbca4bb47dbf007f96,7,61,23,Курганинск,2,57,1576.085,948.955,
127,2021.07.01,c4ae1f074c4c99b1f7e8988dc2803869,1,26,23,Курганинск,2,48,1265.32,743.82,9850.132
128,2021.07.01,2ce3019f6b02413ce5f2ba7ecf581faf,11,15,23,Курганинск,2,44,74.585,,
129,2021.07.01,9b17b986c0571ad05d886ea0f54d24d6,1,61,23,Курганинск,2,32,125.5625,123.9875,11673.24
130,2021.07.01,9841f04e620ce4c75860fd4d8c1bb1b4,29,15,23,Курганинск,1,47,46.7075,,
131,2021.07.01,ce15e15ba45214c7647e9257bb3cace4,1,56,23,Курганинск,2,43,39.147503,17.640001,4854.8994
132,2021.07.01,8d40313f314c894de2b6875db4345815,2,34,23,Курганинск,2,53,5.145,,
133,2021.07.01,f1ee93e4867c77be470ae4181108b582,1,7,23,Курганинск,2,28,694.2425,411.63498,102108.2
134,2021.07.01,0ef69370a7bfa6191c51700a5d609cb2,1,26,23,Курганинск,1,34,33.075,,
135,2021.07.01,c50e175a1ea6765fb0bde07b36eed27f,5,77,23,Курганинск,2,36,341.38998,3.9199996,
