,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
141,2021.07.01,6f6b2dcaa7c76c6bfb84bb1d809ecffd,10,77,33,Кольчугино,1,35,25.165,,3108.522
142,2021.07.01,f8d2019db586657494a087c3f8e02893,13,77,33,Кольчугино,1,47,,,7.6042953
143,2021.07.01,acf07bd033e9c2ea59dd7858e1b87279,6,77,33,Кольчугино,1,42,,,11.675101
144,2021.07.01,aeaf70cffb4abc6532e4c0c69bd2ad75,7,48,33,Кольчугино,2,26,320.915,275.95752,12809.691
145,2021.07.01,65edc26631deeab8e6b6259dcf4bc6b0,2,77,33,Кольчугино,2,26,211.61,109.777504,11923.292
146,2021.07.01,10384ea07187546208cfc5544c027c6a,8,37,33,Кольчугино,3,121,918.97754,629.685,1326.2167
147,2021.07.01,23d4d250863b7b43cebcfded1413c2df,12,77,33,Кольчугино,1,19,387.695,153.42249,52854.54
148,2021.07.01,b9ef4cb70a88e287b3da54c338dde82f,9,5,33,Кольчугино,1,38,574.525,321.0375,11488.244
149,2021.07.01,8fc69d8ea4b4055e9aec5283e1e1c7aa,5,29,33,Кольчугино,2,30,440.78998,264.0925,89610.58
150,2021.07.01,e221e551755c8b05092cb1c44eed3d5e,3,77,33,Кольчугино,2,48,672.89246,285.3375,1997.2281
151,2021.08.01,9d4630307024728d7885569bc4ef606d,1,-1,33,Кольчугино,2,35,601.02,431.2175,8311.203
152,2021.08.01,5fbf94409cf2623b56a20e86d970ac07,8,77,33,Кольчугино,1,37,755.7375,507.01,10427.899
153,2021.08.01,10e45af8367e30443085ab1c8a670b9d,6,52,33,Кольчугино,2,55,1975.75,836.90247,1698.738
154,2021.07.01,9a8562fb195b97dce0fbbe4ff4eb9452,1,52,33,Кольчугино,1,35,1013.38995,603.435,41836.01
155,2021.07.01,096554149177df5423d1f33ea7df0a1a,6,77,33,Кольчугино,1,44,233.0825,156.905,12822.688
156,2021.08.01,c1a949108e1ae8fb4cb08b7cb7bda6ca,42,77,33,Кольчугино,3,0,31.5,19.775,881.94977
157,2021.07.01,d22b96bd971165af9f57cf44de3b98fe,7,77,33,Кольчугино,2,34,566.35254,273.0525,9489.929
158,2021.07.01,357b4578497f52227ada25c7d2d9130e,2,77,33,Кольчугино,1,43,347.865,182.4375,3424.2305
159,2021.07.01,9efa58f87d1cc5e55c1b14c0d05cdc88,4,77,33,Кольчугино,1,32,1837.3425,1101.9401,17253.357
160,2021.07.01,338434c3e63d07b62d4d5d7ea301b789,16,77,33,Кольчугино,1,30,61.8975,55.807503,5456.6387
161,2021.07.01,e3944ffe81e90f9ca664fa74daee3e7c,6,77,33,Кольчугино,1,41,3.675,3.675,
162,2021.07.01,4087cb75475fa5b3d1948f96a2de614c,7,37,33,Кольчугино,1,34,1168.4575,608.09,16782.88
163,2021.07.01,82072a352f666c9923ed0d03e7bca51d,9,77,33,Кольчугино,1,40,233.59001,76.4225,25861.838
164,2021.07.01,97b79db04e6805db40f41ebc38ec3d82,4,21,33,Кольчугино,1,53,336.91,246.4175,17668.191
165,2021.07.01,70ffc35724abdab318aef3445b8d26a2,11,77,33,Кольчугино,2,37,1037.4,552.685,8094.5894
166,2021.07.01,670da2f8c62abb1433a81f6022257df9,5,78,33,Кольчугино,2,57,948.2375,725.3225,25.350735
167,2021.07.01,15215e5f45c3ae36310c4bfa3701e972,14,77,33,Кольчугино,1,34,1541.2424,1139.215,4353.3965
168,2021.07.01,fb5d01afa0fcb2cbd26137df19371bf8,13,77,33,Кольчугино,2,31,742.3325,401.87,3371.6904
169,2021.08.01,f26a2a8f524a4865d40d0c16ab131026,9,37,33,Кольчугино,1,40,1159.76,683.8125,13463.817
170,2021.08.01,d78429e2dbb9fa9a65dc48d9597511b3,6,78,33,Кольчугино,2,42,16.38,6.0549994,3.1571777
171,2021.07.01,4e9fb90de7787d11d8cdf368e8727a72,1,77,33,Кольчугино,1,28,915.635,567.42004,21756.127
172,2021.07.01,e4232e8ca4540f3893b645e8637ab3af,8,52,33,Кольчугино,1,20,294.33252,216.26501,78611.64
173,2021.07.01,2d5c0dca52ed6e30b5c681bdad298c69,6,51,33,Кольчугино,3,36,840.6125,610.08496,11017.926
174,2021.08.01,57a9f41b1625b2b68b7c633595487171,6,77,33,Кольчугино,2,41,2710.82,2251.7075,21066.033
175,2021.08.01,aef4fe29d369da8a5d4ed747e4f9465e,10,77,33,Кольчугино,1,53,35.0525,31.675003,26.945217
176,2021.07.01,b4a6ed1b87840cf7460fc650b1526ac6,27,37,33,Кольчугино,3,31,2523.8674,1643.3726,38568.234
177,2021.07.01,6d94c9948c70c43bcffeabbd40d4342f,5,37,33,Кольчугино,1,30,727.35254,367.30753,29327.232
178,2021.07.01,9bcc944c5fa63b0df3ae522dc4df4bd0,5,77,33,Кольчугино,2,32,225.78499,105.2625,14705.351
179,2021.07.01,34cdbad29e393e1066470b51ec9a16da,9,77,33,Кольчугино,1,36,68.355,56.612503,783.85266
180,2021.07.01,4bc811f53c9755f26ece0406ef525745,18,77,33,Кольчугино,1,35,1102.9551,794.885,5848.3228
181,2021.07.01,f0a3ffac9fed6d736033db4430b988b2,5,77,33,Кольчугино,2,18,47.495,30.2925,23217.203
182,2021.07.01,afc17d2f4f9db96f3ee74a6ebc30b07a,2,23,33,Кольчугино,2,34,149.13501,116.1475,3813.6943
183,2021.07.01,b1982c1ccf028aa50bd10c4b4db886b8,11,42,33,Кольчугино,2,24,68.775,34.142498,25738.78
184,2021.07.01,2e1ee084b181de0b0f4a1d4cb2d4b3db,14,77,33,Кольчугино,1,52,536.8475,369.95,1599.5858
185,2021.07.01,75df0e72834b2b3c016b9e8be6dabfc1,13,77,33,Кольчугино,1,32,37.432503,15.7325,5092.786
186,2021.07.01,c6b98fec651d8ed2757b486504215b61,13,52,33,Кольчугино,1,25,5928.93,3280.6377,15292.588
187,2021.07.01,6383a51514aedec76539b1348b68d3f7,1,78,33,Кольчугино,2,46,1559.355,697.1825,11565.072
188,2021.07.01,40329d0ab04742ab818c1904280cb288,7,37,33,Кольчугино,2,29,266.4375,74.83,50144.426
189,2021.07.01,db80867bdba725f5b3f60f1bdaf7cb5a,14,77,33,Кольчугино,1,26,1008.17505,467.66998,52697.86
190,2021.07.01,39ef4a137ec5fa3c4abc42a0ddf56f64,11,77,33,Кольчугино,1,43,275.95752,111.65,1242.9406
191,2021.07.01,c641a8a1ded47eb91264e21c4aab8784,6,37,33,Кольчугино,1,35,124.932495,96.3725,1533.4451
192,2021.07.01,eed877682971e9050a0eb54ff123fa36,16,77,33,Кольчугино,3,0,111.8775,76.51,1876.2915
193,2021.07.01,39e5e0633b639a2ad62175a4f78dc278,15,77,33,Кольчугино,1,32,,,7.3346195
194,2021.07.01,01b9151ae6f1fb3abf2f1d8278216286,10,77,33,Кольчугино,1,34,,,21.93003
195,2021.07.01,69baffb9d34542308425fbc19843c6b4,7,77,33,Кольчугино,1,43,431.305,245.36751,23346.193
196,2021.07.01,b4ad2fda6bbcc8574d1498d4ea2a43d5,26,77,33,Кольчугино,1,34,1271.6725,882.5425,7144.236
197,2021.07.01,c4ee4124764ab4ccf10d9168880a73e1,7,77,33,Кольчугино,3,35,153.37,80.71,6292.7246
198,2021.07.01,7e6ee14f6400e34e445e91c9aa7866f7,1,78,33,Кольчугино,1,34,383.1275,247.2575,12448.0205
199,2021.07.01,509713239d82f99eb559f8046ac8ae9e,28,77,33,Кольчугино,1,45,324.8175,135.66,13112.573
200,2021.07.01,d3834e20f7bed8c98c554047a3ec30db,1,77,33,Кольчугино,1,32,,,3.579638
201,2021.07.01,e6eb239ababa4c8e96e637bf1929abf8,8,21,33,Кольчугино,1,28,298.34,119.0525,30534.13
202,2021.08.01,7c156510ecdce73e5650670946834138,10,61,33,Кольчугино,1,31,286.9125,104.475,35640.63
203,2021.07.01,1f24ed02d5df585cbb2412bf36fcc8de,1,68,33,Кольчугино,1,48,766.07996,294.28,4685.8774
204,2021.07.01,e649add478f24e055c032cfe69bd2275,14,37,33,Кольчугино,1,44,27.282501,4.725,123.14839
205,2021.07.01,b8ea80fa60017939efed4b84d1f962d0,14,77,33,Кольчугино,2,33,243.53,133.17499,3995.249
206,2021.07.01,2e5c4438eb7c4f2a91a193f1fdb9f7fb,2,77,33,Кольчугино,1,40,815.44745,354.3225,5505.3643
207,2021.07.01,dddd135d91da4c1afa213166a83f5cdd,9,24,33,Кольчугино,2,46,510.3,270.2875,1312.5277
208,2021.07.01,a5b0659e0d4f9bf541ff9e5f12300138,5,77,33,Кольчугино,2,31,45.377502,24.902498,11539.836
209,2021.07.01,6889aa80586288d047a33ed332096b04,10,37,33,Кольчугино,1,48,62.23,21.245003,8499.3545
210,2021.07.01,e5fedd2773969445c25e95f8b37a6397,28,77,33,Кольчугино,2,43,375.5325,301.14,3603.4348
211,2021.07.01,0ec7d3bf25acc9413f953612a8d8333c,6,77,33,Кольчугино,1,36,114.905,61.792503,11583.321
212,2021.07.01,ab6b9590cbb94803187b1847cd3cffa1,17,77,33,Кольчугино,1,27,554.25995,281.12,28493.807
213,2021.07.01,dcac548c7df340cf3b2b0fe2b2b85ed5,1,44,33,Кольчугино,1,33,276.84998,108.5525,6000.9316
214,2021.07.01,3e118c5a4f1fd8d24f04466751cc7bbc,1,43,33,Кольчугино,2,23,54.9675,28.210001,22416.61
215,2021.08.01,6795622db342a5627b1966aaf29c1c56,1,77,33,Кольчугино,1,29,395.325,204.12001,34009.23
216,2021.08.01,56f640e1fdced76c35def46b69904c76,8,69,33,Кольчугино,2,26,467.915,307.03748,9564.493
217,2021.08.01,d39cf2aed13917ac071343f1ba39e4d5,15,76,33,Кольчугино,3,0,22.872501,12.950001,2883.9941
218,2021.07.01,5e94cc01ae18e9ea43c6963b50854953,7,71,33,Кольчугино,1,43,,,
219,2021.07.01,bb724755d430c177790e355e1f42f796,2,77,33,Кольчугино,1,39,38.36,30.9225,147.29941
220,2021.07.01,286b480b2d83f64ec3d42673f9807b2a,1,77,33,Кольчугино,1,34,,,12294.736
221,2021.07.01,ae8de081a120fb05de51240df575937f,6,77,33,Кольчугино,1,31,725.3575,309.575,22186.105
